 Produto interno bruto per capita - 2010 a 2013, referência 2010 - Brasil
Valor adic bruto agropecuária por Município e Ano
Período:2013
"Município";"2013";"Total"
"130360 Santa Isabel do Rio Negro";27788,6;27788,6
"130370 Santo Antônio do Içá";26364,0;26364,0
"130380 São Gabriel da Cachoeira";17695,0;17695,0
"130390 São Paulo de Olivença";24620,1;24620,1
"130395 São Sebastião do Uatumã";18606,1;18606,1
"130400 Silves";30624,5;30624,5
"130406 Tabatinga";16424,7;16424,7
"130410 Tapauá";60143,9;60143,9
"130420 Tefé";132922,4;132922,4
"130423 Tonantins";17534,7;17534,7
"130426 Uarini";33610,6;33610,6
"130430 Urucará";153043,8;153043,8
"130440 Urucurituba";28779,8;28779,8
"140005 Alto Alegre";32856,2;32856,2
"140002 Amajari";28732,6;28732,6
"140010 Boa Vista";30601,4;30601,4
"140015 Bonfim";63704,5;63704,5
"140017 Cantá";24496,6;24496,6
"140020 Caracaraí";31809,1;31809,1
"140023 Caroebe";30915,8;30915,8
"140028 Iracema";14028,8;14028,8
"140030 Mucajaí";22258,7;22258,7
"140040 Normandia";13905,2;13905,2
"140045 Pacaraima";4714,9;4714,9
"140047 Rorainópolis";54064,1;54064,1
"140050 São João da Baliza";12592,4;12592,4
"140060 São Luiz";16064,4;16064,4
"140070 Uiramutã";3408,3;3408,3
"150010 Abaetetuba";136117,9;136117,9
"150013 Abel Figueiredo";16238,3;16238,3
"150020 Acará";571931,2;571931,2
"150030 Afuá";91178,7;91178,7
"150034 Água Azul do Norte";107066,6;107066,6
"150040 Alenquer";279316,2;279316,2
"150050 Almeirim";52146,8;52146,8
"150060 Altamira";199614,9;199614,9
"150070 Anajás";40039,7;40039,7
"150080 Ananindeua";13979,8;13979,8
"150085 Anapu";67091,9;67091,9
"150090 Augusto Corrêa";86649,7;86649,7
"150095 Aurora do Pará";106723,7;106723,7
"150100 Aveiro";27502,1;27502,1
"150110 Bagre";51554,7;51554,7
"150120 Baião";94637,4;94637,4
"150125 Bannach";31360,3;31360,3
"150130 Barcarena";83414,6;83414,6
"150140 Belém";61073,3;61073,3
